id,year,job_role,salary_usd,automation_risk,demand_index,skill
288,2024,SEO Specialist,178608.0,0.441,121.7,LLMs/GenAI
288,2024,SEO Specialist,178608.0,0.441,121.7,MLOps
288,2024,SEO Specialist,178608.0,0.441,121.7,Tableau
288,2024,SEO Specialist,178608.0,0.441,121.7,Manual Testing
289,2021,Data Analyst,180029.0,0.98,115.3,R
289,2021,Data Analyst,180029.0,0.98,115.3,A/B Testing
289,2021,Data Analyst,180029.0,0.98,115.3,Data Entry
289,2021,Data Analyst,180029.0,0.98,115.3,Statistics
289,2021,Data Analyst,180029.0,0.98,115.3,Power BI
289,2021,Data Analyst,180029.0,0.98,115.3,Legacy VBA
290,2024,IT Support Specialist,127222.0,0.98,109.7,COBOL
290,2024,IT Support Specialist,127222.0,0.98,109.7,Cold Calling
290,2024,IT Support Specialist,127222.0,0.98,109.7,Airflow
291,2021,Excel Analyst,154095.0,0.98,97.3,Excel (Basic)
291,2021,Excel Analyst,154095.0,0.98,97.3,MS Access
291,2021,Excel Analyst,154095.0,0.98,97.3,Cold Calling
291,2021,Excel Analyst,154095.0,0.98,97.3,COBOL
291,2021,Excel Analyst,154095.0,0.98,97.3,Statistics
291,2021,Excel Analyst,154095.0,0.98,97.3,R
292,2023,Machine Learning Engineer,204410.0,0.98,138.8,Cold Calling
292,2023,Machine Learning Engineer,204410.0,0.98,138.8,MS Access
292,2023,Machine Learning Engineer,204410.0,0.98,138.8,Tableau
293,2022,Machine Learning Engineer,265624.0,0.05,112.2,Kubernetes
293,2022,Machine Learning Engineer,265624.0,0.05,112.2,Vector Databases
293,2022,Machine Learning Engineer,265624.0,0.05,112.2,Deep Learning
293,2022,Machine Learning Engineer,265624.0,0.05,112.2,Tableau
293,2022,Machine Learning Engineer,265624.0,0.05,112.2,Cloud (AWS/GCP)
293,2022,Machine Learning Engineer,265624.0,0.05,112.2,Airflow
294,2024,Financial Analyst,179979.0,0.98,148.0,Manual Testing
294,2024,Financial Analyst,179979.0,0.98,148.0,Spark/PySpark
294,2024,Financial Analyst,179979.0,0.98,148.0,COBOL
294,2024,Financial Analyst,179979.0,0.98,148.0,dbt
295,2025,Business Analyst,282177.0,0.98,133.0,Manual Testing
295,2025,Business Analyst,282177.0,0.98,133.0,R
295,2025,Business Analyst,282177.0,0.98,133.0,LLMs/GenAI
295,2025,Business Analyst,282177.0,0.98,133.0,MLOps
295,2025,Business Analyst,282177.0,0.98,133.0,Crystal Reports
296,2023,Statistician,315143.0,0.98,116.2,Machine Learning
296,2023,Statistician,315143.0,0.98,116.2,Kubernetes
296,2023,Statistician,315143.0,0.98,116.2,Data Entry
296,2023,Statistician,315143.0,0.98,116.2,Spark/PySpark
296,2023,Statistician,315143.0,0.98,116.2,Crystal Reports
296,2023,Statistician,315143.0,0.98,116.2,Cold Calling
297,2024,Cloud Architect,194203.0,0.98,132.9,Excel (Basic)
297,2024,Cloud Architect,194203.0,0.98,132.9,Data Entry
297,2024,Cloud Architect,194203.0,0.98,132.9,Kubernetes
297,2024,Cloud Architect,194203.0,0.98,132.9,Power BI
298,2019,HR Analyst,100786.0,0.592,105.8,Crystal Reports
298,2019,HR Analyst,100786.0,0.592,105.8,Vector Databases
298,2019,HR Analyst,100786.0,0.592,105.8,Tableau
298,2019,HR Analyst,100786.0,0.592,105.8,Statistics
298,2019,HR Analyst,100786.0,0.592,105.8,MLOps
299,2025,Product Manager,121623.0,0.609,124.2,COBOL
299,2025,Product Manager,121623.0,0.609,124.2,R
299,2025,Product Manager,121623.0,0.609,124.2,SQL
300,2022,SQL Developer,219012.0,0.98,101.5,MLOps
300,2022,SQL Developer,219012.0,0.98,101.5,R
300,2022,SQL Developer,219012.0,0.98,101.5,Excel (Basic)
300,2022,SQL Developer,219012.0,0.98,101.5,Spark/PySpark
300,2022,SQL Developer,219012.0,0.98,101.5,Copy-Paste Reporting
301,2021,Supply Chain Analyst,122724.0,0.98,124.0,Python
301,2021,Supply Chain Analyst,122724.0,0.98,124.0,Cloud (AWS/GCP)
301,2021,Supply Chain Analyst,122724.0,0.98,124.0,LLMs/GenAI
301,2021,Supply Chain Analyst,122724.0,0.98,124.0,Tableau
301,2021,Supply Chain Analyst,122724.0,0.98,124.0,Cold Calling
301,2021,Supply Chain Analyst,122724.0,0.98,124.0,Copy-Paste Reporting
302,2022,SQL Developer,164954.0,0.98,118.3,Deep Learning
302,2022,SQL Developer,164954.0,0.98,118.3,Data Entry
302,2022,SQL Developer,164954.0,0.98,118.3,Vector Databases
302,2022,SQL Developer,164954.0,0.98,118.3,Kubernetes
302,2022,SQL Developer,164954.0,0.98,118.3,Legacy VBA
303,2020,Business Analyst,245017.0,0.98,110.0,Data Entry
303,2020,Business Analyst,245017.0,0.98,110.0,Deep Learning
303,2020,Business Analyst,245017.0,0.98,110.0,Crystal Reports
303,2020,Business Analyst,245017.0,0.98,110.0,Cloud (AWS/GCP)
303,2020,Business Analyst,245017.0,0.98,110.0,Python
303,2020,Business Analyst,245017.0,0.98,110.0,dbt
304,2020,Financial Analyst,136378.0,0.616,111.3,Python
304,2020,Financial Analyst,136378.0,0.616,111.3,Crystal Reports
304,2020,Financial Analyst,136378.0,0.616,111.3,MLOps
305,2025,QA Engineer,141546.0,0.98,87.7,SQL
305,2025,QA Engineer,141546.0,0.98,87.7,Deep Learning
305,2025,QA Engineer,141546.0,0.98,87.7,MS Access
305,2025,QA Engineer,141546.0,0.98,87.7,COBOL
306,2021,DevOps Engineer,224572.0,0.98,115.5,Data Entry
306,2021,DevOps Engineer,224572.0,0.98,115.5,Legacy VBA
306,2021,DevOps Engineer,224572.0,0.98,115.5,Spark/PySpark
306,2021,DevOps Engineer,224572.0,0.98,115.5,Deep Learning
307,2019,Accountant,95767.0,0.98,105.4,Data Entry
307,2019,Accountant,95767.0,0.98,105.4,MS Access
307,2019,Accountant,95767.0,0.98,105.4,Spark/PySpark
307,2019,Accountant,95767.0,0.98,105.4,Power BI
308,2022,SQL Developer,66623.0,0.98,98.0,Excel (Basic)
308,2022,SQL Developer,66623.0,0.98,98.0,MS Access
308,2022,SQL Developer,66623.0,0.98,98.0,SQL
309,2022,Cloud Architect,180125.0,0.469,121.2,Airflow
309,2022,Cloud Architect,180125.0,0.469,121.2,R
309,2022,Cloud Architect,180125.0,0.469,121.2,Manual Testing
310,2023,AI Engineer,146261.0,0.98,109.9,MS Access
310,2023,AI Engineer,146261.0,0.98,109.9,SQL
310,2023,AI Engineer,146261.0,0.98,109.9,Prompt Engineering
310,2023,AI Engineer,146261.0,0.98,109.9,Data Entry
311,2025,Excel Analyst,171909.0,0.98,106.5,Statistics
311,2025,Excel Analyst,171909.0,0.98,106.5,Data Entry
311,2025,Excel Analyst,171909.0,0.98,106.5,Manual Testing
311,2025,Excel Analyst,171909.0,0.98,106.5,Deep Learning
312,2019,DevOps Engineer,266555.0,0.163,97.5,Vector Databases
312,2019,DevOps Engineer,266555.0,0.163,97.5,R
312,2019,DevOps Engineer,266555.0,0.163,97.5,Legacy VBA
312,2019,DevOps Engineer,266555.0,0.163,97.5,LLMs/GenAI
312,2019,DevOps Engineer,266555.0,0.163,97.5,Statistics
312,2019,DevOps Engineer,266555.0,0.163,97.5,Deep Learning
313,2019,Data Analyst,119693.0,0.651,101.2,COBOL
313,2019,Data Analyst,119693.0,0.651,101.2,SQL
313,2019,Data Analyst,119693.0,0.651,101.2,A/B Testing
314,2024,Content Strategist,119242.0,0.98,122.0,Data Entry
314,2024,Content Strategist,119242.0,0.98,122.0,R
314,2024,Content Strategist,119242.0,0.98,122.0,Manual Testing
315,2019,AI Engineer,142751.0,0.127,109.2,R
315,2019,AI Engineer,142751.0,0.127,109.2,MLOps
315,2019,AI Engineer,142751.0,0.127,109.2,SQL
315,2019,AI Engineer,142751.0,0.127,109.2,Excel (Basic)
316,2025,HR Analyst,115399.0,0.05,115.5,Machine Learning
316,2025,HR Analyst,115399.0,0.05,115.5,Airflow
316,2025,HR Analyst,115399.0,0.05,115.5,Deep Learning
316,2025,HR Analyst,115399.0,0.05,115.5,Power BI
317,2023,Accountant,87634.0,0.98,134.9,Python
317,2023,Accountant,87634.0,0.98,134.9,Crystal Reports
317,2023,Accountant,87634.0,0.98,134.9,Spark/PySpark
318,2020,Digital Marketer,185645.0,0.98,118.0,LLMs/GenAI
318,2020,Digital Marketer,185645.0,0.98,118.0,Vector Databases
318,2020,Digital Marketer,185645.0,0.98,118.0,Spark/PySpark
318,2020,Digital Marketer,185645.0,0.98,118.0,MS Access
318,2020,Digital Marketer,185645.0,0.98,118.0,Cold Calling
319,2024,Machine Learning Engineer,166229.0,0.719,143.1,A/B Testing
319,2024,Machine Learning Engineer,166229.0,0.719,143.1,Deep Learning
319,2024,Machine Learning Engineer,166229.0,0.719,143.1,Kubernetes
319,2024,Machine Learning Engineer,166229.0,0.719,143.1,Crystal Reports
319,2024,Machine Learning Engineer,166229.0,0.719,143.1,Excel (Basic)
320,2022,IT Support Specialist,255768.0,0.98,116.4,Copy-Paste Reporting
320,2022,IT Support Specialist,255768.0,0.98,116.4,Excel (Basic)
320,2022,IT Support Specialist,255768.0,0.98,116.4,LLMs/GenAI
320,2022,IT Support Specialist,255768.0,0.98,116.4,Vector Databases
320,2022,IT Support Specialist,255768.0,0.98,116.4,COBOL
320,2022,IT Support Specialist,255768.0,0.98,116.4,Kubernetes
321,2023,Supply Chain Analyst,99738.0,0.97,118.8,Machine Learning
321,2023,Supply Chain Analyst,99738.0,0.97,118.8,Copy-Paste Reporting
321,2023,Supply Chain Analyst,99738.0,0.97,118.8,Python
322,2022,DevOps Engineer,212659.0,0.98,135.4,R
322,2022,DevOps Engineer,212659.0,0.98,135.4,COBOL
322,2022,DevOps Engineer,212659.0,0.98,135.4,Crystal Reports
323,2022,Excel Analyst,178991.0,0.98,94.4,Kubernetes
323,2022,Excel Analyst,178991.0,0.98,94.4,Basic SEO
323,2022,Excel Analyst,178991.0,0.98,94.4,Deep Learning
323,2022,Excel Analyst,178991.0,0.98,94.4,Excel (Basic)
323,2022,Excel Analyst,178991.0,0.98,94.4,Vector Databases
324,2024,Business Analyst,128408.0,0.109,149.9,SQL
324,2024,Business Analyst,128408.0,0.109,149.9,Deep Learning
324,2024,Business Analyst,128408.0,0.109,149.9,Tableau
325,2025,AI Engineer,337588.0,0.53,154.1,Python
325,2025,AI Engineer,337588.0,0.53,154.1,Vector Databases
325,2025,AI Engineer,337588.0,0.53,154.1,dbt
325,2025,AI Engineer,337588.0,0.53,154.1,Prompt Engineering
325,2025,AI Engineer,337588.0,0.53,154.1,Excel (Basic)
325,2025,AI Engineer,337588.0,0.53,154.1,Cold Calling
326,2020,IT Support Specialist,78497.0,0.98,87.3,MS Access
326,2020,IT Support Specialist,78497.0,0.98,87.3,R
326,2020,IT Support Specialist,78497.0,0.98,87.3,Cold Calling
326,2020,IT Support Specialist,78497.0,0.98,87.3,COBOL
327,2019,QA Engineer,86580.0,0.98,103.9,Data Entry
327,2019,QA Engineer,86580.0,0.98,103.9,Basic SEO
327,2019,QA Engineer,86580.0,0.98,103.9,Crystal Reports
327,2019,QA Engineer,86580.0,0.98,103.9,Python
327,2019,QA Engineer,86580.0,0.98,103.9,MLOps
328,2024,Software Developer,250752.0,0.05,145.3,Power BI
328,2024,Software Developer,250752.0,0.05,145.3,Statistics
328,2024,Software Developer,250752.0,0.05,145.3,Machine Learning
328,2024,Software Developer,250752.0,0.05,145.3,Spark/PySpark
329,2019,Business Analyst,137481.0,0.725,107.5,Tableau
329,2019,Business Analyst,137481.0,0.725,107.5,MS Access
329,2019,Business Analyst,137481.0,0.725,107.5,Deep Learning
329,2019,Business Analyst,137481.0,0.725,107.5,Excel (Basic)
329,2019,Business Analyst,137481.0,0.725,107.5,Cloud (AWS/GCP)
330,2024,Software Developer,117871.0,0.778,122.0,Power BI
330,2024,Software Developer,117871.0,0.778,122.0,Legacy VBA
330,2024,Software Developer,117871.0,0.778,122.0,Spark/PySpark
331,2021,Cloud Architect,388386.0,0.05,104.9,Kubernetes
331,2021,Cloud Architect,388386.0,0.05,104.9,Airflow
331,2021,Cloud Architect,388386.0,0.05,104.9,Deep Learning
331,2021,Cloud Architect,388386.0,0.05,104.9,dbt
331,2021,Cloud Architect,388386.0,0.05,104.9,Spark/PySpark
331,2021,Cloud Architect,388386.0,0.05,104.9,Excel (Basic)
332,2019,BI Developer,245365.0,0.57,98.6,Cloud (AWS/GCP)
332,2019,BI Developer,245365.0,0.57,98.6,R
332,2019,BI Developer,245365.0,0.57,98.6,Vector Databases
332,2019,BI Developer,245365.0,0.57,98.6,Cold Calling
332,2019,BI Developer,245365.0,0.57,98.6,dbt
332,2019,BI Developer,245365.0,0.57,98.6,Tableau
333,2021,Machine Learning Engineer,128294.0,0.98,107.7,dbt
333,2021,Machine Learning Engineer,128294.0,0.98,107.7,Basic SEO
333,2021,Machine Learning Engineer,128294.0,0.98,107.7,Copy-Paste Reporting
334,2019,Operations Analyst,115362.0,0.772,104.6,Legacy VBA
334,2019,Operations Analyst,115362.0,0.772,104.6,Prompt Engineering
334,2019,Operations Analyst,115362.0,0.772,104.6,Kubernetes
335,2020,Data Analyst,201275.0,0.486,106.7,Cloud (AWS/GCP)
335,2020,Data Analyst,201275.0,0.486,106.7,Tableau
335,2020,Data Analyst,201275.0,0.486,106.7,COBOL
335,2020,Data Analyst,201275.0,0.486,106.7,Spark/PySpark
336,2019,Excel Analyst,109467.0,0.98,103.2,Legacy VBA
336,2019,Excel Analyst,109467.0,0.98,103.2,Data Entry
336,2019,Excel Analyst,109467.0,0.98,103.2,Deep Learning
336,2019,Excel Analyst,109467.0,0.98,103.2,Excel (Basic)
336,2019,Excel Analyst,109467.0,0.98,103.2,Kubernetes
337,2019,Data Analyst,83622.0,0.98,106.6,Deep Learning
337,2019,Data Analyst,83622.0,0.98,106.6,Copy-Paste Reporting
337,2019,Data Analyst,83622.0,0.98,106.6,Basic SEO
337,2019,Data Analyst,83622.0,0.98,106.6,COBOL
338,2019,IT Support Specialist,74112.0,0.98,96.6,Basic SEO
338,2019,IT Support Specialist,74112.0,0.98,96.6,MS Access
338,2019,IT Support Specialist,74112.0,0.98,96.6,SQL
338,2019,IT Support Specialist,74112.0,0.98,96.6,Statistics
338,2019,IT Support Specialist,74112.0,0.98,96.6,Python
338,2019,IT Support Specialist,74112.0,0.98,96.6,COBOL
339,2020,DevOps Engineer,197792.0,0.261,105.2,Tableau
339,2020,DevOps Engineer,197792.0,0.261,105.2,Spark/PySpark
339,2020,DevOps Engineer,197792.0,0.261,105.2,Machine Learning
339,2020,DevOps Engineer,197792.0,0.261,105.2,Manual Testing
339,2020,DevOps Engineer,197792.0,0.261,105.2,Airflow
340,2022,QA Engineer,247195.0,0.345,105.7,Kubernetes
340,2022,QA Engineer,247195.0,0.345,105.7,SQL
340,2022,QA Engineer,247195.0,0.345,105.7,Spark/PySpark
341,2024,Content Strategist,121301.0,0.98,127.1,COBOL
341,2024,Content Strategist,121301.0,0.98,127.1,Crystal Reports
341,2024,Content Strategist,121301.0,0.98,127.1,Vector Databases
341,2024,Content Strategist,121301.0,0.98,127.1,Statistics
341,2024,Content Strategist,121301.0,0.98,127.1,R
341,2024,Content Strategist,121301.0,0.98,127.1,Cold Calling
342,2023,Content Strategist,180881.0,0.572,111.4,Python
342,2023,Content Strategist,180881.0,0.572,111.4,MLOps
342,2023,Content Strategist,180881.0,0.572,111.4,Manual Testing
342,2023,Content Strategist,180881.0,0.572,111.4,Airflow
343,2025,Statistician,136465.0,0.854,129.9,Cold Calling
343,2025,Statistician,136465.0,0.854,129.9,Excel (Basic)
343,2025,Statistician,136465.0,0.854,129.9,Airflow
343,2025,Statistician,136465.0,0.854,129.9,LLMs/GenAI
343,2025,Statistician,136465.0,0.854,129.9,Cloud (AWS/GCP)
344,2020,Statistician,294698.0,0.98,96.8,Vector Databases
344,2020,Statistician,294698.0,0.98,96.8,Basic SEO
344,2020,Statistician,294698.0,0.98,96.8,LLMs/GenAI
344,2020,Statistician,294698.0,0.98,96.8,COBOL
344,2020,Statistician,294698.0,0.98,96.8,Airflow
344,2020,Statistician,294698.0,0.98,96.8,Excel (Basic)
345,2024,Operations Analyst,167989.0,0.98,151.7,Excel (Basic)
345,2024,Operations Analyst,167989.0,0.98,151.7,Spark/PySpark
345,2024,Operations Analyst,167989.0,0.98,151.7,dbt
345,2024,Operations Analyst,167989.0,0.98,151.7,Basic SEO
345,2024,Operations Analyst,167989.0,0.98,151.7,COBOL
346,2022,SEO Specialist,185352.0,0.138,116.7,Deep Learning
346,2022,SEO Specialist,185352.0,0.138,116.7,Machine Learning
346,2022,SEO Specialist,185352.0,0.138,116.7,Airflow
347,2019,Content Strategist,170847.0,0.98,108.4,COBOL
347,2019,Content Strategist,170847.0,0.98,108.4,Spark/PySpark
347,2019,Content Strategist,170847.0,0.98,108.4,MLOps
347,2019,Content Strategist,170847.0,0.98,108.4,Crystal Reports
348,2025,Cloud Architect,148643.0,0.98,163.4,Cold Calling
348,2025,Cloud Architect,148643.0,0.98,163.4,Cloud (AWS/GCP)
348,2025,Cloud Architect,148643.0,0.98,163.4,Copy-Paste Reporting
348,2025,Cloud Architect,148643.0,0.98,163.4,A/B Testing
349,2019,DevOps Engineer,326186.0,0.057,103.3,Prompt Engineering
349,2019,DevOps Engineer,326186.0,0.057,103.3,MLOps
349,2019,DevOps Engineer,326186.0,0.057,103.3,Spark/PySpark
349,2019,DevOps Engineer,326186.0,0.057,103.3,LLMs/GenAI
349,2019,DevOps Engineer,326186.0,0.057,103.3,MS Access
350,2025,HR Analyst,191758.0,0.98,141.6,Airflow
350,2025,HR Analyst,191758.0,0.98,141.6,Legacy VBA
350,2025,HR Analyst,191758.0,0.98,141.6,Excel (Basic)
350,2025,HR Analyst,191758.0,0.98,141.6,Basic SEO
350,2025,HR Analyst,191758.0,0.98,141.6,LLMs/GenAI
351,2024,Operations Analyst,117528.0,0.98,155.0,Crystal Reports
351,2024,Operations Analyst,117528.0,0.98,155.0,Excel (Basic)
351,2024,Operations Analyst,117528.0,0.98,155.0,SQL
352,2025,Financial Analyst,87553.0,0.98,114.9,COBOL
352,2025,Financial Analyst,87553.0,0.98,114.9,Manual Testing
352,2025,Financial Analyst,87553.0,0.98,114.9,Airflow
352,2025,Financial Analyst,87553.0,0.98,114.9,Data Entry
352,2025,Financial Analyst,87553.0,0.98,114.9,Excel (Basic)
353,2022,Data Engineer,284263.0,0.98,130.0,MLOps
353,2022,Data Engineer,284263.0,0.98,130.0,LLMs/GenAI
353,2022,Data Engineer,284263.0,0.98,130.0,Data Entry
353,2022,Data Engineer,284263.0,0.98,130.0,Deep Learning
353,2022,Data Engineer,284263.0,0.98,130.0,Basic SEO
354,2024,Product Manager,282603.0,0.338,108.6,dbt
354,2024,Product Manager,282603.0,0.338,108.6,Airflow
354,2024,Product Manager,282603.0,0.338,108.6,Crystal Reports
354,2024,Product Manager,282603.0,0.338,108.6,Deep Learning
354,2024,Product Manager,282603.0,0.338,108.6,Vector Databases
355,2019,Product Manager,137368.0,0.808,98.2,MS Access
355,2019,Product Manager,137368.0,0.808,98.2,Power BI
355,2019,Product Manager,137368.0,0.808,98.2,LLMs/GenAI
355,2019,Product Manager,137368.0,0.808,98.2,Basic SEO
355,2019,Product Manager,137368.0,0.808,98.2,Statistics
355,2019,Product Manager,137368.0,0.808,98.2,SQL
356,2022,Machine Learning Engineer,286828.0,0.98,112.8,Tableau
356,2022,Machine Learning Engineer,286828.0,0.98,112.8,Deep Learning
356,2022,Machine Learning Engineer,286828.0,0.98,112.8,COBOL
356,2022,Machine Learning Engineer,286828.0,0.98,112.8,Copy-Paste Reporting
357,2019,Cloud Architect,275861.0,0.15,99.8,LLMs/GenAI
357,2019,Cloud Architect,275861.0,0.15,99.8,SQL
357,2019,Cloud Architect,275861.0,0.15,99.8,MS Access
357,2019,Cloud Architect,275861.0,0.15,99.8,Deep Learning
357,2019,Cloud Architect,275861.0,0.15,99.8,R
358,2019,Cloud Architect,324585.0,0.612,93.6,Power BI
358,2019,Cloud Architect,324585.0,0.612,93.6,Data Entry
358,2019,Cloud Architect,324585.0,0.612,93.6,LLMs/GenAI
359,2022,BI Developer,98909.0,0.81,119.9,dbt
359,2022,BI Developer,98909.0,0.81,119.9,Power BI
359,2022,BI Developer,98909.0,0.81,119.9,Crystal Reports
359,2022,BI Developer,98909.0,0.81,119.9,R
360,2024,SEO Specialist,168971.0,0.63,141.7,Cloud (AWS/GCP)
360,2024,SEO Specialist,168971.0,0.63,141.7,Machine Learning
360,2024,SEO Specialist,168971.0,0.63,141.7,SQL
360,2024,SEO Specialist,168971.0,0.63,141.7,Excel (Basic)
361,2022,Data Engineer,144591.0,0.98,110.4,Deep Learning
361,2022,Data Engineer,144591.0,0.98,110.4,Prompt Engineering
361,2022,Data Engineer,144591.0,0.98,110.4,Legacy VBA
361,2022,Data Engineer,144591.0,0.98,110.4,Data Entry
361,2022,Data Engineer,144591.0,0.98,110.4,Manual Testing
361,2022,Data Engineer,144591.0,0.98,110.4,Statistics
362,2019,SQL Developer,151383.0,0.98,102.2,Copy-Paste Reporting
362,2019,SQL Developer,151383.0,0.98,102.2,Cloud (AWS/GCP)
362,2019,SQL Developer,151383.0,0.98,102.2,Prompt Engineering
362,2019,SQL Developer,151383.0,0.98,102.2,SQL
362,2019,SQL Developer,151383.0,0.98,102.2,Statistics
362,2019,SQL Developer,151383.0,0.98,102.2,MS Access
363,2021,Data Scientist,391656.0,0.05,108.0,SQL
363,2021,Data Scientist,391656.0,0.05,108.0,Vector Databases
363,2021,Data Scientist,391656.0,0.05,108.0,LLMs/GenAI
363,2021,Data Scientist,391656.0,0.05,108.0,Tableau
363,2021,Data Scientist,391656.0,0.05,108.0,Machine Learning
364,2022,Statistician,117805.0,0.98,125.8,Spark/PySpark
364,2022,Statistician,117805.0,0.98,125.8,Cold Calling
364,2022,Statistician,117805.0,0.98,125.8,Crystal Reports
365,2019,Supply Chain Analyst,153788.0,0.592,103.7,R
365,2019,Supply Chain Analyst,153788.0,0.592,103.7,Machine Learning
365,2019,Supply Chain Analyst,153788.0,0.592,103.7,Basic SEO
365,2019,Supply Chain Analyst,153788.0,0.592,103.7,SQL
366,2022,SEO Specialist,258698.0,0.497,113.1,Prompt Engineering
366,2022,SEO Specialist,258698.0,0.497,113.1,Deep Learning
366,2022,SEO Specialist,258698.0,0.497,113.1,SQL
366,2022,SEO Specialist,258698.0,0.497,113.1,Crystal Reports
366,2022,SEO Specialist,258698.0,0.497,113.1,Machine Learning
366,2022,SEO Specialist,258698.0,0.497,113.1,A/B Testing
367,2023,Financial Analyst,347121.0,0.98,129.9,LLMs/GenAI
367,2023,Financial Analyst,347121.0,0.98,129.9,Copy-Paste Reporting
367,2023,Financial Analyst,347121.0,0.98,129.9,dbt
367,2023,Financial Analyst,347121.0,0.98,129.9,COBOL
367,2023,Financial Analyst,347121.0,0.98,129.9,Spark/PySpark
367,2023,Financial Analyst,347121.0,0.98,129.9,Machine Learning
368,2024,QA Engineer,149768.0,0.98,112.1,MLOps
368,2024,QA Engineer,149768.0,0.98,112.1,MS Access
368,2024,QA Engineer,149768.0,0.98,112.1,COBOL
368,2024,QA Engineer,149768.0,0.98,112.1,Deep Learning
368,2024,QA Engineer,149768.0,0.98,112.1,SQL
369,2023,Cloud Architect,212175.0,0.98,134.6,COBOL
369,2023,Cloud Architect,212175.0,0.98,134.6,Crystal Reports
369,2023,Cloud Architect,212175.0,0.98,134.6,Manual Testing
370,2025,QA Engineer,88745.0,0.98,108.7,Excel (Basic)
370,2025,QA Engineer,88745.0,0.98,108.7,Cold Calling
370,2025,QA Engineer,88745.0,0.98,108.7,Cloud (AWS/GCP)
370,2025,QA Engineer,88745.0,0.98,108.7,COBOL
371,2023,DevOps Engineer,345161.0,0.447,128.5,Excel (Basic)
371,2023,DevOps Engineer,345161.0,0.447,128.5,Manual Testing
